img;score
000783\000008.png;[0.18555254]
000783\000009.png;[0.48430896]
000783\000010.png;[0.17374057]
000783\000011.png;[0.4098638]
000783\000012.png;[0.38282228]
000783\000013.png;[0.30565888]
000784\000001.png;[0.44897372]
000784\000002.png;[0.42696595]
000784\000003.png;[0.43500832]
000784\000004.png;[0.43203878]
000784\000005.png;[0.4099306]
000785\000001.png;[0.43336618]
000785\000002.png;[0.41692293]
000785\000003.png;[0.5910922]
000785\000004.png;[0.44725153]
000785\000005.png;[0.54732925]
000785\000006.png;[0.44404048]
000785\000007.png;[0.4564656]
000785\000008.png;[0.4416865]
000785\000009.png;[0.4273402]
000786\000001.png;[0.3960591]
000786\000002.png;[0.37690407]
000786\000003.png;[0.47167748]
000786\000004.png;[0.28271535]
000786\000005.png;[0.27907324]
000786\000006.png;[0.44600338]
000786\000007.png;[0.43852785]
000786\000008.png;[0.3792184]
000787\000001.png;[0.39939743]
000787\000002.png;[0.4594341]
000787\000003.png;[0.47854954]
000787\000004.png;[0.4393434]
000787\000005.png;[0.43954867]
000787\000006.png;[0.3282023]
000787\000007.png;[0.3535276]
000787\000008.png;[0.39943922]
000787\000009.png;[0.21637559]
000787\000010.png;[0.45208323]
000787\000011.png;[0.38803256]
000787\000012.png;[0.44534236]
000787\000013.png;[0.3599034]
000787\000014.png;[0.3299153]
000787\000015.png;[0.46177182]
000787\000016.png;[0.2345492]
000787\000017.png;[0.4293603]
000787\000018.png;[0.44732684]
000787\000019.png;[0.08900267]
000787\000020.png;[0.39134026]
000787\000021.png;[0.36255324]
000787\000022.png;[0.32934916]
000787\000023.png;[0.42901838]
000787\000024.png;[0.41780442]
000787\000025.png;[0.38586015]
000787\000026.png;[0.49088377]
000787\000027.png;[0.3705206]
000787\000028.png;[0.343924]
000787\000029.png;[0.4117701]
000787\000030.png;[0.38553774]
000787\000031.png;[0.33964923]
000787\000032.png;[0.26747435]
000787\000033.png;[0.2522718]
000788\000001.png;[0.36386573]
000788\000002.png;[0.37294126]
000788\000003.png;[0.2731849]
000788\000004.png;[0.29877025]
000788\000005.png;[0.22339487]
000788\000006.png;[0.19944686]
000788\000007.png;[0.27017468]
000788\000008.png;[0.37634215]
000788\000009.png;[0.42544976]
000788\000010.png;[0.1356205]
000788\000011.png;[0.32760477]
000788\000012.png;[0.34348774]
000789\000001.png;[0.56291866]
000789\000002.png;[0.56719416]
000789\000003.png;[0.5869368]
000789\000004.png;[0.5859167]
000789\000005.png;[0.55494434]
000789\000006.png;[0.5009251]
000789\000007.png;[0.482477]
000789\000008.png;[0.5593001]
000789\000009.png;[0.5118786]
000789\000010.png;[0.5442299]
000789\000011.png;[0.5162023]
000789\000012.png;[0.4807872]
000789\000013.png;[0.5543684]
000789\000014.png;[0.51477695]
000789\000015.png;[0.49637857]
000789\000016.png;[0.34686545]
000789\000017.png;[0.51482713]
000789\000018.png;[0.5825987]
000789\000019.png;[0.41948968]
000789\000020.png;[0.43046102]
000789\000021.png;[0.5654252]
000790\000001.png;[0.33781904]
000790\000002.png;[0.479456]
000790\000003.png;[0.39549765]
000791\000001.png;[0.3190644]
000791\000002.png;[0.27326712]
000791\000003.png;[0.3303706]
000791\000004.png;[0.40762383]
000791\000005.png;[0.48521256]
000791\000006.png;[0.384483]
000791\000007.png;[0.38942045]
000791\000008.png;[0.43394762]
000791\000009.png;[0.4473803]
000791\000010.png;[0.51109976]
000791\000011.png;[0.52013785]
000791\000012.png;[0.3770995]
000791\000013.png;[0.3842517]
000791\000014.png;[0.53197026]
000791\000015.png;[0.4716457]
000791\000016.png;[0.3015618]
000792\000001.png;[0.29400617]
000792\000002.png;[0.39349848]
000792\000003.png;[0.31949115]
000792\000004.png;[0.40056378]
000792\000005.png;[0.40574577]
000792\000006.png;[0.35930896]
000792\000007.png;[0.3645584]
000792\000008.png;[0.39892823]
000792\000009.png;[0.4014147]
000792\000010.png;[0.41482118]
000792\000011.png;[0.36969343]
000792\000012.png;[0.41499516]
000792\000013.png;[0.37157124]
000792\000014.png;[0.2707838]
000792\000015.png;[0.35914904]
000792\000016.png;[0.3625371]
000792\000017.png;[0.35772088]
000793\000001.png;[0.41187984]
000793\000002.png;[0.35978088]
000793\000003.png;[0.304824]
000793\000004.png;[0.44145018]
000793\000005.png;[0.34439933]
000793\000006.png;[0.36980662]
000793\000007.png;[0.31333432]
000793\000008.png;[0.39743978]
000793\000009.png;[0.416129]
000793\000010.png;[0.34844273]
000793\000011.png;[0.38976157]
000793\000012.png;[0.40703744]
000793\000013.png;[0.390389]
000793\000014.png;[0.35882658]
000793\000015.png;[0.30091858]
000793\000016.png;[0.33846056]
000793\000017.png;[0.28719693]
000793\000018.png;[0.29468557]
000793\000019.png;[0.3402214]
000793\000020.png;[0.36886173]
000793\000021.png;[0.31315148]
000793\000022.png;[0.36849457]
000793\000023.png;[0.38823077]
000793\000024.png;[0.33412483]
000793\000025.png;[0.3601172]
000793\000026.png;[0.32075396]
000793\000027.png;[0.38065237]
000794\000001.png;[0.2986424]
000794\000002.png;[0.40434998]
000794\000003.png;[0.2024486]
000794\000004.png;[0.20907938]
000794\000005.png;[0.37248462]
000795\000001.png;[0.33495766]
000795\000002.png;[0.3628511]
000795\000003.png;[0.37921923]
000795\000004.png;[0.42506605]
000796\000001.png;[0.19100115]
000796\000002.png;[0.2526002]
000796\000003.png;[0.35002744]
000796\000004.png;[0.3009311]
000796\000005.png;[0.3509205]
000796\000006.png;[0.37586343]
000796\000007.png;[0.36789283]
000796\000008.png;[0.3986417]
000796\000009.png;[0.3573566]
000796\000010.png;[0.4189863]
000796\000011.png;[0.48614758]
000796\000012.png;[0.25321418]
000796\000013.png;[0.34728003]
000796\000014.png;[0.38093874]
000796\000015.png;[0.39714295]
000796\000016.png;[0.37970358]
000796\000017.png;[0.5053046]
000797\000001.png;[0.39723265]
000797\000002.png;[0.39743608]
000797\000003.png;[0.3321033]
000797\000004.png;[0.38590693]
000798\000001.png;[0.31774372]
000798\000002.png;[0.24581525]
000798\000003.png;[0.33649248]
000798\000004.png;[0.37023318]
000798\000005.png;[0.36863744]
000798\000006.png;[0.28596827]
000798\000007.png;[0.39506763]
000798\000008.png;[0.3573033]
000798\000009.png;[0.3642878]
000798\000010.png;[0.2733906]
000798\000011.png;[0.18798453]
000798\000012.png;[0.34558722]
000798\000013.png;[0.23804563]
000798\000014.png;[0.45454815]
000799\000001.png;[0.28812551]
000799\000002.png;[0.24415371]
000799\000003.png;[0.24116018]
000799\000004.png;[0.25402305]
000799\000005.png;[0.3024668]
000799\000006.png;[0.36125475]
000799\000007.png;[0.26768047]
000799\000008.png;[0.35561144]
000799\000009.png;[0.16260526]
000799\000010.png;[0.1933074]
000799\000011.png;[0.33253494]
000799\000012.png;[0.2972132]
000799\000013.png;[0.2865042]
000799\000014.png;[0.19275993]
000799\000015.png;[0.1536361]
000800\000001.png;[0.54161847]
000800\000002.png;[0.5675458]
000800\000003.png;[0.5568795]
000800\000004.png;[0.39108208]
000800\000005.png;[0.55102944]
000800\000006.png;[0.52397895]
000800\000007.png;[0.54609096]
000800\000008.png;[0.48557574]
000800\000009.png;[0.51468]
000800\000010.png;[0.47264397]
000800\000011.png;[0.51864773]
000800\000012.png;[0.45533562]
000800\000013.png;[0.410573]
000800\000014.png;[0.49408996]
000800\000015.png;[0.47435233]
000800\000016.png;[0.4615516]
000800\000017.png;[0.50029546]
000801\000001.png;[0.44015098]
000801\000002.png;[0.43131083]
000801\000003.png;[0.40800336]
000801\000004.png;[0.44591212]
000801\000005.png;[0.49036184]
000801\000006.png;[0.51122296]
000801\000007.png;[0.4604924]
000801\000008.png;[0.38436574]
000801\000009.png;[0.3699261]
000801\000010.png;[0.51342875]
000801\000011.png;[0.37618226]
000802\000001.png;[0.54691327]
000802\000002.png;[0.5278267]
000802\000003.png;[0.54962516]
000802\000004.png;[0.55047876]
000802\000005.png;[0.51827645]
000802\000006.png;[0.54483706]
000802\000007.png;[0.5385072]
000802\000008.png;[0.4932093]
000802\000009.png;[0.4774611]
000802\000010.png;[0.4995134]
000802\000011.png;[0.5197715]
000802\000012.png;[0.4557069]
000802\000013.png;[0.524519]
000802\000014.png;[0.5101578]
000802\000015.png;[0.5006856]
000802\000016.png;[0.48032454]
000802\000017.png;[0.51245725]
000802\000018.png;[0.5234376]
000803\000001.png;[0.42589697]
000803\000002.png;[0.4609666]
000803\000003.png;[0.37384313]
000803\000004.png;[0.42999303]
000803\000005.png;[0.22212654]
000803\000006.png;[0.2293432]
000803\000007.png;[0.35706005]
000803\000008.png;[0.37447107]
000804\000001.png;[0.21160245]
000804\000002.png;[0.22672644]
000804\000003.png;[0.2571593]
000804\000004.png;[0.29213774]
000804\000005.png;[0.2623644]
000805\000001.png;[0.46650285]
000805\000002.png;[0.48626703]
000805\000003.png;[0.45014706]
000805\000004.png;[0.39574605]
000805\000005.png;[0.46713808]
000805\000006.png;[0.45224404]
000805\000007.png;[0.22706434]
000805\000008.png;[0.33180156]
000805\000009.png;[0.3805777]
000805\000010.png;[0.39703485]
000805\000011.png;[0.21443209]
000805\000012.png;[0.23572883]
000805\000013.png;[0.23164332]
000806\000001.png;[0.3420544]
000806\000002.png;[0.31094113]
000806\000003.png;[0.28696778]
000806\000004.png;[0.28965107]
000806\000005.png;[0.25564322]
000806\000006.png;[0.23943898]
000806\000007.png;[0.35296708]
000807\000001.png;[0.50106424]
000807\000002.png;[0.5115086]
000807\000003.png;[0.4742178]
000807\000004.png;[0.50008875]
000807\000005.png;[0.48765805]
000807\000006.png;[0.31760907]
000807\000007.png;[0.49771446]
000807\000008.png;[0.35215557]
000807\000009.png;[0.36947653]
000807\000010.png;[0.4667955]
000807\000011.png;[0.47249758]
000807\000012.png;[0.41730517]
000807\000013.png;[0.46970257]
000807\000014.png;[0.323813]
000808\000001.png;[0.3199271]
000808\000002.png;[0.31148702]
000808\000003.png;[0.5469665]
000808\000004.png;[0.57423323]
000808\000005.png;[0.5505098]
000809\000001.png;[0.1629616]
000809\000002.png;[0.21684799]
000809\000003.png;[0.17177486]
000809\000004.png;[0.15799445]
000809\000005.png;[0.33883524]
000809\000006.png;[0.35384244]
000809\000007.png;[0.1942212]
000809\000008.png;[0.24180582]
000809\000009.png;[0.45159015]
000809\000010.png;[0.1503303]
000810\000001.png;[0.30495933]
000810\000002.png;[0.30777544]
000810\000003.png;[0.32554975]
000810\000004.png;[0.3756682]
000810\000005.png;[0.2930992]
000810\000006.png;[0.3002621]
000810\000007.png;[0.24917102]
000810\000008.png;[0.23260862]
000811\000001.png;[0.33910674]
000811\000002.png;[0.3103924]
000811\000003.png;[0.26914713]
000811\000004.png;[0.38425776]
000811\000005.png;[0.32353383]
000811\000006.png;[0.47835606]
000811\000007.png;[0.19044766]
000811\000008.png;[0.45402592]
000811\000009.png;[0.33244187]
000811\000010.png;[0.4650995]
000811\000011.png;[0.3615733]
000811\000012.png;[0.19159245]
000811\000013.png;[0.2211617]
000811\000014.png;[0.46024758]
000811\000015.png;[0.4182529]
000811\000016.png;[0.35927293]
000812\000001.png;[0.3633885]
000812\000002.png;[0.5437472]
000812\000003.png;[0.5423629]
000812\000004.png;[0.4808124]
000812\000005.png;[0.511417]
000812\000006.png;[0.6422605]
000812\000007.png;[0.4530478]
000812\000008.png;[0.4369691]
000812\000009.png;[0.5063957]
000812\000010.png;[0.35795677]
000813\000001.png;[0.2032412]
000813\000002.png;[0.35405266]
000813\000003.png;[0.35512066]
000813\000004.png;[0.3211908]
000813\000005.png;[0.424841]
000814\000001.png;[0.29145122]
000814\000002.png;[0.22844517]
000814\000003.png;[0.18887693]
000814\000004.png;[0.25766742]
000814\000005.png;[0.2585819]
000814\000006.png;[0.24438179]
000814\000007.png;[0.25427747]
000814\000008.png;[0.29150826]
000814\000009.png;[0.2916281]
000814\000010.png;[0.22150835]
000814\000011.png;[0.29250732]
000814\000012.png;[0.15256399]
000814\000013.png;[0.15632603]
000814\000014.png;[0.32313356]
000814\000015.png;[0.33076918]
000814\000016.png;[0.3014115]
000814\000017.png;[0.13552332]
000814\000018.png;[0.25729677]
000815\000001.png;[0.32608575]
000815\000002.png;[0.24563375]
000815\000003.png;[0.345185]
000815\000004.png;[0.39457524]
000815\000005.png;[0.38068825]
000815\000006.png;[0.33070022]
000815\000007.png;[0.3991729]
000816\000001.png;[0.2859679]
000816\000002.png;[0.37550616]
000816\000003.png;[0.38657466]
000816\000004.png;[0.37037224]
000816\000005.png;[0.27810663]
000816\000006.png;[0.3723989]
000817\000001.png;[0.25541183]
000817\000002.png;[0.47252214]
000817\000003.png;[0.42443147]
000817\000004.png;[0.49591753]
000817\000005.png;[0.42111433]
000817\000006.png;[0.3569089]
000817\000007.png;[0.4088568]
000818\000001.png;[0.6166439]
000818\000002.png;[0.5824507]
000818\000003.png;[0.47123182]
000818\000004.png;[0.5269312]
000818\000005.png;[0.43920887]
000818\000006.png;[0.44207096]
000818\000007.png;[0.41932267]
000818\000008.png;[0.39787778]
000818\000009.png;[0.390181]
000818\000010.png;[0.33467802]
000818\000011.png;[0.3680101]
000818\000012.png;[0.5096089]
000818\000013.png;[0.47893733]
000818\000014.png;[0.25549048]
000819\000001.png;[0.28263476]
000819\000002.png;[0.2428025]
000819\000003.png;[0.37316853]
000819\000004.png;[0.26397985]
000819\000005.png;[0.33912873]
000819\000006.png;[0.2626984]
000820\000001.png;[0.18931502]
000820\000002.png;[0.2567037]
000820\000003.png;[0.28959483]
000820\000004.png;[0.31901774]
000820\000005.png;[0.32870227]
000820\000006.png;[0.35593307]
000820\000007.png;[0.29310274]
000820\000008.png;[0.28212595]
000820\000009.png;[0.41101992]
000820\000010.png;[0.32065633]
000820\000011.png;[0.30743176]
000820\000012.png;[0.34866112]
000820\000013.png;[0.19447428]
000820\000014.png;[0.3591267]
000820\000015.png;[0.26605642]
000820\000016.png;[0.24633685]
000820\000017.png;[0.2771976]
000820\000018.png;[0.27887088]
000820\000019.png;[0.2205413]
000820\000020.png;[0.32369223]
000820\000021.png;[0.29636702]
000820\000022.png;[0.3370093]
000820\000023.png;[0.36104]
000820\000024.png;[0.29055026]
000820\000025.png;[0.2076059]
000821\000001.png;[0.19815052]
000821\000002.png;[0.21805319]
000821\000003.png;[0.22929376]
000821\000004.png;[0.20175105]
000821\000005.png;[0.20178315]
000821\000006.png;[0.4119205]
000821\000007.png;[0.22737375]
000821\000008.png;[0.15484521]
000821\000009.png;[0.16399577]
000821\000010.png;[0.25205362]
000821\000011.png;[0.12363836]
000821\000012.png;[0.2667894]
000821\000013.png;[0.13565263]
000821\000014.png;[0.16798395]
000821\000015.png;[0.1570037]
000821\000016.png;[0.2042658]
000822\000001.png;[0.24912116]
000822\000002.png;[0.21546352]
000822\000003.png;[0.27998987]
000822\000004.png;[0.38968986]
000823\000001.png;[0.38913795]
000823\000002.png;[0.40520507]
000823\000003.png;[0.37565535]
000823\000004.png;[0.36257392]
000823\000005.png;[0.2735094]
000823\000006.png;[0.25677106]
000823\000007.png;[0.23333612]
000823\000008.png;[0.29320505]
000823\000009.png;[0.3053821]
000823\000010.png;[0.38232192]
000823\000011.png;[0.2924645]
000823\000012.png;[0.325162]
000823\000013.png;[0.39110327]
000823\000014.png;[0.32847917]
000823\000015.png;[0.2580319]
000823\000016.png;[0.37308425]
000823\000017.png;[0.3340253]
000823\000018.png;[0.28641164]
000823\000019.png;[0.28005382]
000823\000020.png;[0.28878522]
000823\000021.png;[0.24456]
000823\000022.png;[0.40783638]
000824\000001.png;[0.27025485]
000824\000002.png;[0.30419052]
000824\000003.png;[0.38584742]
000824\000004.png;[0.33478677]
000824\000005.png;[0.2389645]
000824\000006.png;[0.2946273]
000824\000007.png;[0.24302787]
000825\000001.png;[0.3916672]
000825\000002.png;[0.36871785]
000825\000003.png;[0.40459597]
000825\000004.png;[0.36739108]
000825\000005.png;[0.39691374]
000825\000006.png;[0.38431615]
000825\000007.png;[0.5941666]
000825\000008.png;[0.61037433]
000825\000009.png;[0.49047008]
000825\000010.png;[0.38973036]
000825\000011.png;[0.3688516]
000825\000012.png;[0.39733645]
000826\000001.png;[0.3600081]
000826\000002.png;[0.36906412]
000826\000003.png;[0.39116862]
000826\000004.png;[0.2895362]
000826\000005.png;[0.38346967]
000826\000006.png;[0.39938486]
000826\000007.png;[0.40066385]
000826\000008.png;[0.4296016]
000826\000009.png;[0.32690203]
000826\000010.png;[0.4292329]
000827\000001.png;[0.4819142]
000827\000002.png;[0.3675963]
000827\000003.png;[0.44790968]
000827\000004.png;[0.43644893]
000827\000005.png;[0.4440131]
000827\000006.png;[0.4409976]
000827\000007.png;[0.4409976]
000827\000008.png;[0.40172642]
000828\000001.png;[0.33799306]
000828\000002.png;[0.24613094]
000828\000003.png;[0.27124393]
000828\000004.png;[0.30975968]
000828\000005.png;[0.23047197]
000828\000006.png;[0.14784035]
000828\000007.png;[0.1986573]
000829\000001.png;[0.4711917]
000829\000002.png;[0.4023814]
000829\000003.png;[0.44900748]
000829\000004.png;[0.45453084]
000829\000005.png;[0.36431742]
000830\000001.png;[0.3670464]
000830\000002.png;[0.38634586]
000830\000003.png;[0.39005426]
000830\000004.png;[0.4291748]
000830\000005.png;[0.5576215]
000831\000001.png;[0.3665429]
000831\000002.png;[0.27094522]
000831\000003.png;[0.40572456]
000831\000004.png;[0.42960644]
000831\000005.png;[0.33343872]
000832\000001.png;[0.28243816]
000832\000002.png;[0.2741979]
000832\000003.png;[0.33226398]
000832\000004.png;[0.25410149]
000832\000005.png;[0.31170005]
000833\000001.png;[0.20706284]
000833\000002.png;[0.25712404]
000833\000003.png;[0.18029583]
000833\000004.png;[0.25930756]
000833\000005.png;[0.20069253]
000834\000001.png;[0.4974108]
000834\000002.png;[0.48109317]
000834\000003.png;[0.38455713]
000834\000004.png;[0.54542553]
000834\000005.png;[0.57879156]
000834\000006.png;[0.52384716]
000834\000007.png;[0.4834183]
000835\000001.png;[0.49529022]
000835\000002.png;[0.68662626]
000835\000003.png;[0.46663034]
000835\000004.png;[0.4971069]
000835\000005.png;[0.48523095]
000835\000006.png;[0.61874545]
000836\000001.png;[0.17090222]
000836\000002.png;[0.17736614]
000836\000003.png;[0.27548617]
000836\000004.png;[0.21424705]
000837\000001.png;[0.35915565]
000837\000002.png;[0.3327842]
000837\000003.png;[0.2868254]
000837\000004.png;[0.37487012]
000838\000001.png;[0.3957724]
000838\000002.png;[0.5499899]
000838\000003.png;[0.3908681]
000838\000004.png;[0.33203518]
000838\000005.png;[0.38970682]
000838\000006.png;[0.26735878]
000838\000007.png;[0.35069185]
000838\000008.png;[0.41405863]
000838\000009.png;[0.4059072]
000839\000001.png;[0.44151315]
000839\000002.png;[0.48545977]
000839\000003.png;[0.25346744]
000839\000004.png;[0.40737888]
000839\000005.png;[0.3711696]
000839\000006.png;[0.3361149]
000839\000007.png;[0.35933095]
000839\000008.png;[0.15056777]
000839\000009.png;[0.4762101]
000840\000001.png;[0.4359974]
000840\000002.png;[0.5418659]
000840\000003.png;[0.54750836]
000840\000004.png;[0.53314334]
000840\000005.png;[0.4038367]
000840\000006.png;[0.38241294]
000840\000007.png;[0.3977849]
000840\000008.png;[0.48544052]
000841\000001.png;[0.17036748]
000841\000002.png;[0.24871927]
000841\000003.png;[0.40499815]
000841\000004.png;[0.3301478]
000841\000005.png;[0.38368893]
000841\000006.png;[0.28566563]
000842\000001.png;[0.22277665]
000842\000002.png;[0.3034719]
000842\000003.png;[0.27581403]
000842\000004.png;[0.35289392]
000842\000005.png;[0.29188526]
000842\000006.png;[0.3366754]
000843\000001.png;[0.5453011]
000843\000002.png;[0.57452255]
000843\000003.png;[0.53666675]
000843\000004.png;[0.5561982]
000843\000005.png;[0.57688713]
000843\000006.png;[0.5184879]
000843\000007.png;[0.46901503]
000843\000008.png;[0.59848005]
000843\000009.png;[0.66066164]
000843\000010.png;[0.5555562]
000843\000011.png;[0.61037433]
000843\000012.png;[0.5519937]
000843\000013.png;[0.5960877]
000843\000014.png;[0.60834646]
000843\000015.png;[0.560996]
000843\000016.png;[0.53472126]
000843\000017.png;[0.3712883]
000843\000018.png;[0.6056042]
000843\000019.png;[0.40946314]
000843\000020.png;[0.61037433]
000843\000021.png;[0.61037433]
000843\000022.png;[0.5740494]
000843\000023.png;[0.66168875]
000843\000024.png;[0.5474447]
000843\000025.png;[0.55336577]
000843\000026.png;[0.47618902]
000843\000027.png;[0.61199635]
000843\000028.png;[0.50743645]
000843\000029.png;[0.48984286]
000843\000030.png;[0.6167639]
000844\000001.png;[0.4209755]
000844\000002.png;[0.4500133]
000844\000003.png;[0.4530922]
000844\000004.png;[0.4723496]
000844\000005.png;[0.5074319]
000844\000006.png;[0.4799541]
000844\000007.png;[0.4940337]
000844\000008.png;[0.4862697]
000844\000009.png;[0.44134545]
000844\000010.png;[0.2631327]
000845\000001.png;[0.4268912]
000845\000002.png;[0.55295444]
000845\000003.png;[0.50378686]
000845\000004.png;[0.5191766]
000845\000005.png;[0.44776243]
000845\000006.png;[0.5543998]
000845\000007.png;[0.46920115]
000846\000001.png;[0.49259728]
000846\000002.png;[0.3805701]
000846\000003.png;[0.47507715]
000846\000004.png;[0.35436848]
000846\000005.png;[0.44053572]
000847\000001.png;[0.3931]
000847\000002.png;[0.42136073]
000847\000003.png;[0.3290454]
000847\000004.png;[0.39964184]
000847\000005.png;[0.32861945]
000848\000001.png;[0.46051335]
000848\000002.png;[0.44641548]
000848\000003.png;[0.4615412]
000848\000004.png;[0.5302257]
000848\000005.png;[0.56164694]
000848\000006.png;[0.47084254]
000849\000001.png;[0.41147828]
000849\000002.png;[0.5065839]
000849\000003.png;[0.33197862]
000849\000004.png;[0.37535185]
000849\000005.png;[0.29941693]
000849\000006.png;[0.30796266]
000850\000001.png;[0.446819]
000850\000002.png;[0.4477603]
000850\000003.png;[0.4582433]
000850\000004.png;[0.45702657]
000850\000005.png;[0.2484439]
000851\000001.png;[0.29871958]
000851\000002.png;[0.29915997]
000851\000003.png;[0.34053925]
000851\000004.png;[0.28289905]
000851\000005.png;[0.26804656]
000851\000006.png;[0.36034405]
000851\000007.png;[0.20150054]
000851\000008.png;[0.2514362]
000851\000009.png;[0.27101994]
000851\000010.png;[0.3666712]
000852\000001.png;[0.45344016]
000852\000002.png;[0.45220318]
000852\000003.png;[0.45287296]
000852\000004.png;[0.4739906]
000852\000005.png;[0.4583079]
000852\000006.png;[0.48425815]
000852\000007.png;[0.42865172]
000852\000008.png;[0.4350646]
000852\000009.png;[0.34954742]
000853\000001.png;[0.4361212]
000853\000002.png;[0.46599898]
000853\000003.png;[0.42219216]
000853\000004.png;[0.4327427]
000853\000005.png;[0.43485254]
000854\000001.png;[0.36092213]
000854\000002.png;[0.44147998]
000854\000003.png;[0.28029427]
000854\000004.png;[0.4350117]
000854\000005.png;[0.15845624]
000854\000006.png;[0.35456607]
000854\000007.png;[0.2665669]
000854\000008.png;[0.27700526]
000855\000001.png;[0.5464015]
000855\000002.png;[0.50592434]
000855\000003.png;[0.5319033]
000855\000004.png;[0.4257459]
000856\000001.png;[0.44808775]
000856\000002.png;[0.48158264]
000856\000003.png;[0.40810955]
000856\000004.png;[0.40739566]
000856\000005.png;[0.41118878]
000856\000006.png;[0.35026088]
000856\000007.png;[0.44412646]
000856\000008.png;[0.4114595]
000857\000001.png;[0.456025]
000857\000002.png;[0.32200524]
000857\000003.png;[0.51641226]
000857\000004.png;[0.47554046]
000857\000005.png;[0.37164173]
000857\000006.png;[0.5762017]
000858\000001.png;[0.5423501]
000858\000002.png;[0.50859267]
000858\000003.png;[0.53466964]
000858\000004.png;[0.47677386]
000858\000005.png;[0.5168766]
000859\000001.png;[0.35230944]
000859\000002.png;[0.19178611]
000859\000003.png;[0.37683642]
000859\000004.png;[0.37056947]
000859\000005.png;[0.3882277]
000859\000006.png;[0.43056953]
000860\000001.png;[0.4076495]
000860\000002.png;[0.4076495]
000860\000003.png;[0.3965488]
000860\000004.png;[0.36331958]
000860\000005.png;[0.37974346]
000860\000006.png;[0.19652286]
000860\000007.png;[0.27812156]
000861\000001.png;[0.50759417]
000861\000002.png;[0.4642431]
000861\000003.png;[0.44584885]
000861\000004.png;[0.43717134]
000861\000005.png;[0.35918826]
000862\000001.png;[0.30454972]
000862\000002.png;[0.35244656]
000862\000003.png;[0.35248142]
000862\000004.png;[0.3433509]
000862\000005.png;[0.3915808]
000862\000006.png;[0.33285514]
000862\000007.png;[0.38574713]
000862\000008.png;[0.3599431]
000862\000009.png;[0.13819852]
000862\000010.png;[0.33375472]
000862\000011.png;[0.26247904]
000862\000012.png;[0.33710685]
000862\000013.png;[0.419492]
000863\000001.png;[0.4428638]
000863\000002.png;[0.3019555]
000863\000003.png;[0.3013611]
000863\000004.png;[0.29941845]
000864\000001.png;[0.17924806]
000864\000002.png;[0.19339094]
000864\000003.png;[0.36072075]
000864\000004.png;[0.3789374]
000865\000001.png;[0.45377356]
000865\000002.png;[0.40252393]
000865\000003.png;[0.44826263]
000865\000004.png;[0.5280465]
000865\000005.png;[0.61037433]
000866\000001.png;[0.3522877]
000866\000002.png;[0.5001565]
000866\000003.png;[0.38080606]
000866\000004.png;[0.36428222]
000867\000001.png;[0.59203166]
000867\000002.png;[0.47303262]
000867\000003.png;[0.56023914]
000867\000004.png;[0.38266492]
000867\000005.png;[0.3650569]
000867\000006.png;[0.47950494]
000867\000007.png;[0.45175523]
000867\000008.png;[0.50268507]
000867\000009.png;[0.49471274]
000867\000010.png;[0.5101224]
000867\000011.png;[0.45606112]
000867\000012.png;[0.45325118]
000868\000001.png;[0.43656597]
000868\000002.png;[0.3815142]
000868\000003.png;[0.39704466]
000868\000004.png;[0.45153776]
000869\000001.png;[0.40388364]
000869\000002.png;[0.43625665]
000869\000003.png;[0.4341383]
000869\000004.png;[0.39821494]
000869\000005.png;[0.45104873]
000869\000006.png;[0.4472868]
000869\000007.png;[0.4341261]
000869\000008.png;[0.41509762]
000869\000009.png;[0.4806052]
000869\000010.png;[0.4161456]
000869\000011.png;[0.4012633]
000870\000001.png;[0.4103405]
000870\000002.png;[0.4509011]
000870\000003.png;[0.44839352]
000870\000004.png;[0.36819887]
000871\000001.png;[0.42645645]
000871\000002.png;[0.3037007]
000871\000003.png;[0.42045712]
000871\000004.png;[0.36948314]
000871\000005.png;[0.37077963]
000871\000006.png;[0.42322367]
000871\000007.png;[0.38490415]
000871\000008.png;[0.30930853]
000871\000009.png;[0.26761112]
000871\000010.png;[0.28999898]
000871\000011.png;[0.35703653]
000871\000012.png;[0.30036476]
000871\000013.png;[0.31015602]
000872\000001.png;[0.13884515]
000872\000002.png;[0.21787682]
000872\000003.png;[0.2079666]
000872\000004.png;[0.2680507]
000872\000005.png;[0.20486337]
000872\000006.png;[0.19959193]
000872\000007.png;[0.2582789]
000872\000008.png;[0.22753796]
000872\000009.png;[0.27559328]
000872\000010.png;[0.27711743]
000872\000011.png;[0.18962464]
000873\000001.png;[0.49035594]
000873\000002.png;[0.4886781]
000873\000003.png;[0.49255815]
000873\000004.png;[0.47632873]
000873\000005.png;[0.36590174]
000873\000006.png;[0.3253]
000873\000007.png;[0.54836786]
000873\000008.png;[0.36519358]
000873\000009.png;[0.46239823]
000873\000010.png;[0.47823244]
000873\000011.png;[0.53255975]
000874\000001.png;[0.47803205]
000874\000002.png;[0.618393]
000874\000003.png;[0.4483441]
000874\000004.png;[0.5886843]
000874\000005.png;[0.3050486]
000875\000001.png;[0.56362957]
000875\000002.png;[0.5909986]
000875\000003.png;[0.48167408]
000875\000004.png;[0.50175273]
000875\000005.png;[0.43100858]
000875\000006.png;[0.5403491]
000875\000007.png;[0.47598708]
000875\000008.png;[0.6208888]
000876\000001.png;[0.35729972]
000876\000002.png;[0.2464914]
000876\000003.png;[0.39705113]
000876\000004.png;[0.46259338]
